,PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Embarked
549,550,1,2,"Davies, Master. John Morgan Jr",0,-1.6407127775943249,1,1,C.A. 33112,0.09147672357795911,S
551,552,0,2,"Sharp, Mr. Percival James R",0,-0.1813853711825539,0,0,244358,-0.12484966611715335,S
552,553,0,3,"O'Brien, Mr. Timothy",0,-0.10457866558193436,0,0,330979,-0.4905076718726835,Q
553,554,1,3,"Leeni, Mr. Fahim (""Philip Zenni"")",0,-0.5654188991856516,0,0,2620,-0.5026662211428032,C
554,555,1,3,"Ohman, Miss. Velin",1,-0.5654188991856516,0,0,347085,-0.4915983593444487,S
555,556,0,1,"Wright, Mr. George",0,2.506849324839129,0,0,113807,-0.11378180431879874,S
556,557,1,1,"Duff Gordon, Lady. (Lucille Christiana Sutherland) (""Mrs Morgan"")",1,1.4315554464304558,1,0,11755,0.1488283710785238,C
559,560,1,3,"de Messemaeker, Mrs. Guillaume Joseph (Emma)",1,0.5098749792230217,1,0,345572,-0.2979107778732433,S
560,561,0,3,"Morrow, Mr. Thomas Rowan",0,-0.10457866558193436,0,0,372622,-0.49210144397164657,Q
561,562,0,3,"Sivic, Mr. Husein",0,0.8171018016254998,0,0,349251,-0.4891674544258282,S
562,563,0,2,"Norman, Mr. Robert Douglas",0,-0.10457866558193436,0,0,218629,-0.3763919797161213,S
563,564,0,3,"Simmons, Mr. John",0,-0.10457866558193436,0,0,SOTON/OQ 392082,-0.48606442844527137,S
564,565,0,3,"Meanwell, Miss. (Marion Ogden)",1,-0.10457866558193436,0,0,SOTON/O.Q. 392087,-0.48606442844527137,S
565,566,0,3,"Davies, Mr. Alfred J",0,-0.41180548798441247,2,0,A/4 48871,-0.16207792852980066,S
566,567,0,3,"Stoytcheff, Mr. Ilia",0,-0.7958390159875102,0,0,349205,-0.4891674544258282,S
567,568,0,3,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",1,-0.02777195998131484,0,4,349909,-0.22395733767514675,S
568,569,0,3,"Doharr, Mr. Tannous",0,-0.10457866558193436,0,0,2686,-0.502581702925434,C
569,570,1,3,"Jonsson, Mr. Carl",0,0.20264815682054368,0,0,350417,-0.4900045872454856,S
570,571,1,2,"Harris, Mr. George",0,2.506849324839129,0,0,S.W./PP 752,-0.43676213497987365,S
571,572,1,1,"Appleton, Mrs. Edward Dale (Charlotte Lamson)",1,1.8155889744335536,2,0,11769,0.38787808721491257,S
572,573,1,1,"Flynn, Mr. John Irwin (""Irving"")",0,0.5098749792230217,0,0,PC 17474,-0.11705185439558535,S
573,574,1,3,"Kelly, Miss. Mary",1,-0.10457866558193436,0,0,14312,-0.49210144397164657,Q
574,575,0,3,"Rush, Mr. Alfred George John",0,-1.0262591327893686,0,0,A/4. 20589,-0.48606442844527137,S
575,576,0,3,"Patchett, Mr. George",0,-0.7958390159875102,0,0,358585,-0.35626859462820387,S
576,577,1,2,"Garside, Miss. Ethel",1,0.3562615680217827,0,0,243880,-0.38645367226008004,S
577,578,1,1,"Silvey, Mrs. William Baird (Alice Munger)",1,0.7402950960248803,1,0,13507,0.47683954801157796,S
578,579,0,3,"Caram, Mrs. Joseph (Maria Elias)",1,-0.10457866558193436,1,0,2689,-0.35710773978637,C
579,580,1,3,"Jussila, Mr. Eiriik",0,0.20264815682054368,0,0,STON/O 2. 3101286,-0.48857985158126105,S
580,581,1,2,"Christy, Miss. Julie Rachel",1,-0.33499878238379294,1,1,237789,-0.04435612576548359,S
582,583,0,2,"Downton, Mr. William James",0,1.892395680034173,0,0,28403,-0.12484966611715335,S
583,584,0,1,"Ross, Mr. John Hugo",0,0.5098749792230217,0,0,13049,0.15939314824968043,C
584,585,0,3,"Paulner, Mr. Uscher",0,-0.10457866558193436,0,0,3411,-0.4727326858245261,C
586,587,0,2,"Jarvis, Mr. John Denzil",0,1.3547487408298364,0,0,237565,-0.34620690208424515,S
588,589,0,3,"Gilinski, Mr. Eliezer",0,-0.5654188991856516,0,0,14973,-0.48606442844527137,S
589,590,0,3,"Murdlin, Mr. Joseph",0,-0.10457866558193436,0,0,A./5. 3235,-0.48606442844527137,S
590,591,0,3,"Rintamaki, Mr. Matti",0,0.43306827362240224,0,0,STON/O 2. 3101273,-0.504678559651595,S
592,593,0,3,"Elsbury, Mr. William James",0,1.3547487408298364,0,0,A/5 3902,-0.5021631365156053,S
593,594,0,3,"Bourke, Miss. Mary",1,-0.10457866558193436,0,2,364848,-0.49210144397164657,Q
594,595,0,2,"Chapman, Mr. John Henry",0,0.5866816848236412,1,0,SC/AH 29037,-0.12484966611715335,S
595,596,0,3,"Van Impe, Mr. Jean Baptiste",0,0.5098749792230217,1,1,345773,-0.16207792852980066,S
596,597,1,2,"Leitch, Miss. Jessie Wills",1,-0.10457866558193436,0,0,248727,0.016014029498268727,S
597,598,0,3,"Johnson, Mr. Alfred",0,1.5083621520310755,0,0,LINE,-0.6480576784030068,S
598,599,0,3,"Boulos, Mr. Hanna",0,-0.10457866558193436,0,0,2664,-0.5026662211428032,C
599,600,1,1,"Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")",0,1.5083621520310755,1,0,PC 17485,0.4975505359440627,C
600,601,1,2,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",1,-0.41180548798441247,2,1,243847,-0.10472628102923591,S
601,602,0,3,"Slabenoff, Mr. Petco",0,-0.10457866558193436,0,0,349214,-0.4891674544258282,S
602,603,0,1,"Harrington, Mr. Charles H",0,-0.10457866558193436,0,0,113796,0.20517384932469257,S
603,604,0,3,"Torber, Mr. Ernst William",0,1.124328624027978,0,0,364511,-0.48606442844527137,S
604,605,1,1,"Homer, Mr. Harry (""Mr E Haven"")",0,0.43306827362240224,0,0,111426,-0.11378180431879874,C
605,606,0,3,"Lindell, Mr. Edvard Bengtsson",0,0.5098749792230217,1,0,349910,-0.3351390402858906,S
606,607,0,3,"Karaic, Mr. Milan",0,0.049034745619304695,0,0,349246,-0.4891674544258282,S
607,608,1,1,"Daniel, Mr. Robert Williams",0,-0.1813853711825539,0,0,113804,-0.03429443322152487,S
608,609,1,2,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)",1,-0.5654188991856516,1,2,SC/Paris 2123,0.18865657484452997,C
610,611,0,3,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)",1,0.7402950960248803,1,5,347082,-0.018698809778388878,S
611,612,0,3,"Jardin, Mr. Jose Neto",0,-0.10457866558193436,0,0,SOTON/O.Q. 3101305,-0.5061878135331888,S
612,613,1,3,"Murphy, Miss. Margaret Jane",1,-0.10457866558193436,1,0,367230,-0.3361452095402864,Q
613,614,0,3,"Horgan, Mr. John",0,-0.10457866558193436,0,0,370377,-0.49210144397164657,Q
614,615,0,3,"Brocklebank, Mr. William Alfred",0,0.43306827362240224,0,0,364512,-0.48606442844527137,S
615,616,1,2,"Herman, Miss. Alice",1,-0.41180548798441247,1,2,220845,0.6599623523116267,S
616,617,0,3,"Danbom, Mr. Ernst Gilbert",0,0.3562615680217827,1,1,347080,-0.35828093313699566,S
617,618,0,3,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)",1,-0.2581920767831734,1,0,A/5. 3336,-0.32407117848753597,S
618,619,1,2,"Becker, Miss. Marion Louise",1,-1.947939599996803,2,1,230136,0.13675434002577333,S
619,620,0,2,"Gavey, Mr. Lawrence",0,-0.2581920767831734,0,0,31028,-0.43676213497987365,S
620,621,0,3,"Yasbeck, Mr. Antoni",0,-0.1813853711825539,1,0,2659,-0.3571902456652305,C
621,622,1,1,"Kimball, Mr. Edwin Nelson Jr",0,0.9707152128267388,1,0,11753,0.40951072618442386,S
622,623,1,3,"Nakid, Mr. Sahid",0,-0.7190323103868906,1,1,2653,-0.3312813873645368,C
623,624,0,3,"Hansen, Mr. Henry Damsgaard",0,-0.6422256047862711,0,0,350029,-0.4900045872454856,S
624,625,0,3,"Bowen, Mr. David John ""Dai""",0,-0.6422256047862711,0,0,54636,-0.32407117848753597,S
625,626,0,1,"Sutton, Mr. Frederick",0,2.4300426192385096,0,0,36963,0.0023462263465551707,S
626,627,0,2,"Kirkland, Rev. Charles Leonard",0,2.1228157968360315,0,0,219533,-0.39953387256722633,Q
628,629,0,3,"Bostandyeff, Mr. Guentcho",0,-0.2581920767831734,0,0,349224,-0.4891674544258282,S
629,630,0,3,"O'Connell, Mr. Patrick D",0,-0.10457866558193436,0,0,334912,-0.4924375045026148,Q
630,631,1,1,"Barkworth, Mr. Algernon Henry Wilson",0,3.8893700256502806,0,0,27042,-0.04435612576548359,S
631,632,0,3,"Lundahl, Mr. Johan Svensson",0,1.6619755632323145,0,0,347743,-0.5061032953158195,S
632,633,1,1,"Stahelin-Maeglin, Dr. Max",0,0.20264815682054368,0,0,13214,-0.03429443322152487,C
633,634,0,1,"Parr, Mr. William Henry Marsh",0,-0.10457866558193436,0,0,112052,-0.6480576784030068,S
634,635,0,3,"Skoog, Miss. Mabel",1,-1.5639060719937052,3,2,347088,-0.08661523445011024,S
635,636,1,2,"Davis, Miss. Mary",1,-0.10457866558193436,0,0,237668,-0.38645367226008004,S
636,637,0,3,"Leinonen, Mr. Antti Gustaf",0,0.20264815682054368,0,0,STON/O 2. 3101292,-0.48857985158126105,S
637,638,0,2,"Collyer, Mr. Harvey",0,0.12584145121992418,1,1,C.A. 31921,-0.119818819845174,S
638,639,0,3,"Panula, Mrs. Juha (Maria Emilia Ojala)",1,0.8939085072261194,0,5,3101295,0.15058916727371655,S
639,640,0,3,"Thorneycroft, Mr. Percival",0,-0.10457866558193436,1,0,376564,-0.32407117848753597,S
640,641,0,3,"Jensen, Mr. Hans Peder",0,-0.7190323103868906,0,0,350050,-0.4900045872454856,S
642,643,0,3,"Skoog, Miss. Margit Elizabeth",1,-2.101553011198042,3,2,347088,-0.08661523445011024,S
643,644,1,3,"Foo, Mr. Choong",0,-0.10457866558193436,0,0,1601,0.48882906084695926,S
644,645,1,3,"Baclini, Miss. Eugenie",1,-2.1975613931988165,2,1,2666,-0.26051549136436636,C
646,647,0,3,"Cor, Mr. Liudevit",0,-0.7958390159875102,0,0,349231,-0.4891674544258282,S
647,648,1,1,"Simonius-Blumer, Col. Oberst Alfons",0,2.046009091235412,0,0,13213,0.0663224922180623,C
648,649,0,3,"Willey, Mr. Edward",0,-0.10457866558193436,0,0,S.O./P.P. 751,-0.4961261209892301,S
649,650,1,3,"Stanley, Miss. Amy Zillah Elsie",1,-0.488612193585032,0,0,CA. 2314,-0.4961261209892301,S
650,651,0,3,"Mitkoff, Mr. Mito",0,-0.10457866558193436,0,0,349221,-0.4891674544258282,S
651,652,1,2,"Doling, Miss. Elsie",1,-0.8726457215881296,0,1,231919,-0.18521982138090567,S
652,653,0,3,"Kalvik, Mr. Johannes Halvorsen",0,-0.6422256047862711,0,0,8475,-0.4783511349410726,S
653,654,1,3,"O'Leary, Miss. Hanora ""Norah""",1,-0.10457866558193436,0,0,330919,-0.4905076718726835,Q
654,655,0,3,"Hegarty, Miss. Hanora ""Nora""",1,-0.8726457215881296,0,0,365226,-0.512224829059564,Q
656,657,0,3,"Radeff, Mr. Alexander",0,-0.10457866558193436,0,0,349223,-0.4891674544258282,S
657,658,0,3,"Bourke, Mrs. John (Catherine)",1,0.20264815682054368,1,1,364849,-0.3361452095402864,Q
658,659,0,2,"Eitemiller, Mr. George Floyd",0,-0.488612193585032,0,0,29751,-0.38645367226008004,S
661,662,0,3,"Badt, Mr. Mohamed",0,0.8171018016254998,0,0,2623,-0.5026662211428032,C
662,663,0,1,"Colley, Mr. Edward Pomeroy",0,1.3547487408298364,0,0,5727,-0.13315056246591933,S
663,664,0,3,"Coleff, Mr. Peju",0,0.5098749792230217,0,0,349210,-0.4972168084609952,S
664,665,1,3,"Lindqvist, Mr. Eino William",0,-0.7190323103868906,1,0,STON/O 2. 3101285,-0.48857985158126105,S
666,667,0,2,"Butler, Mr. Reginald Fenton",0,-0.33499878238379294,0,0,234686,-0.38645367226008004,S
667,668,0,3,"Rommetvedt, Mr. Knud Paust",0,-0.10457866558193436,0,0,312993,-0.4915983593444487,S
668,669,0,3,"Cook, Mr. Jacob",0,1.0475219184273583,0,0,A/5 3536,-0.48606442844527137,S
669,670,1,1,"Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)",1,-0.10457866558193436,1,0,19996,0.39835834616870003,S
670,671,1,2,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",1,0.8171018016254998,1,1,29750,0.13675434002577333,S
671,672,0,1,"Davidson, Mr. Thornton",0,0.12584145121992418,1,0,F.C. 12750,0.39835834616870003,S
672,673,0,2,"Mitchell, Mr. Henry Michael",0,3.121302969644085,0,0,C.A. 24580,-0.43676213497987365,S
673,674,1,2,"Wilhelms, Mr. Charles",0,0.12584145121992418,0,0,244270,-0.38645367226008004,S
674,675,0,2,"Watson, Mr. Ennis Hastings",0,-0.10457866558193436,0,0,239856,-0.6480576784030068,S
675,676,0,3,"Edvardsson, Mr. Gustaf Hjalmar",0,-0.8726457215881296,0,0,349912,-0.4915983593444487,S
676,677,0,3,"Sawyer, Mr. Frederick Charles",0,-0.3734021351841027,0,0,342826,-0.48606442844527137,S
677,678,1,3,"Turja, Miss. Anna Sofia",1,-0.8726457215881296,0,0,4138,-0.4500093593832497,S
678,679,0,3,"Goodwin, Mrs. Frederick (Augusta Tyler)",1,1.0475219184273583,1,6,CA 2144,0.29572908222032107,S
680,681,0,3,"Peters, Miss. Katie",1,-0.10457866558193436,0,0,330935,-0.4843036322500786,Q
682,683,0,3,"Olsvigen, Mr. Thor Anderson",0,-0.7190323103868906,0,0,6563,-0.46241945096696835,S
683,684,0,3,"Goodwin, Mr. Charles Edward",0,-1.1798725439906077,5,2,CA 2144,0.29572908222032107,S
684,685,0,2,"Brown, Mr. Thomas William Solomon",0,2.35323591363789,1,1,29750,0.13675434002577333,S
685,686,0,2,"Laroche, Mr. Joseph Philippe Lemercier",0,-0.33499878238379294,1,2,SC/Paris 2123,0.18865657484452997,C
686,687,0,3,"Panula, Mr. Jaako Arnold",0,-1.1798725439906077,4,1,3101295,0.15058916727371655,S
687,688,0,3,"Dakic, Mr. Branko",0,-0.7958390159875102,0,0,349228,-0.44338675335081607,S
688,689,0,3,"Fischer, Mr. Eberhard Thelander",0,-0.8726457215881296,0,0,350036,-0.49117979293462,S
690,691,1,1,"Dick, Mr. Albert Adrian",0,0.12584145121992418,1,0,17474,0.4989752716082872,S
691,692,1,3,"Karun, Miss. Manca",1,-1.947939599996803,0,1,349256,-0.37806825769394486,C
692,693,1,3,"Lam, Mr. Ali",0,-0.10457866558193436,0,0,1601,0.48882906084695926,S
693,694,0,3,"Saad, Mr. Khalil",0,-0.33499878238379294,0,0,2672,-0.5026662211428032,C
694,695,0,1,"Weir, Col. John",0,2.35323591363789,0,0,113800,-0.11378180431879874,S
695,696,0,2,"Chapman, Mr. Charles Henry",0,1.738782268832934,0,0,248731,-0.3763919797161213,S
696,697,0,3,"Kelly, Mr. James",0,1.124328624027978,0,0,363592,-0.48606442844527137,S
697,698,1,3,"Mullens, Miss. Katherine ""Katie""",1,-0.10457866558193436,0,0,35852,-0.4924375045026148,Q
699,700,0,3,"Humblen, Mr. Adolf Mathias Nicolai Olsen",0,0.9707152128267388,0,0,348121,-0.49411378248043836,S
701,702,1,1,"Silverthorne, Mr. Spencer Victor",0,0.43306827362240224,0,0,PC 17475,-0.11906419290437706,S
702,703,0,3,"Barbara, Miss. Saiide",1,-0.8726457215881296,0,1,2691,-0.3571902456652305,C
703,704,0,3,"Gallagher, Mr. Martin",0,-0.33499878238379294,0,0,36864,-0.4922684680678763,Q
704,705,0,3,"Hansen, Mr. Henrik Juul",0,-0.2581920767831734,1,0,350025,-0.4900045872454856,S
705,706,0,2,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",0,0.7402950960248803,0,0,250655,-0.12484966611715335,S
706,707,1,2,"Kelly, Mrs. Florence ""Fannie""",1,1.2011353296285974,0,0,223596,-0.3763919797161213,S
707,708,1,1,"Calderhead, Mr. Edward Pennington",0,0.9707152128267388,0,0,PC 17476,-0.11906419290437706,S
709,710,1,3,"Moubarek, Master. Halim Gonios (""William George"")",0,-0.10457866558193436,1,1,2661,-0.34126057402963506,C
710,711,1,1,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")",1,-0.41180548798441247,0,0,PC 17482,0.34813440166627563,C
711,712,0,1,"Klaber, Mr. Herman",0,-0.10457866558193436,0,0,113028,-0.11378180431879874,S
712,713,1,1,"Taylor, Mr. Elmer Zebley",0,1.4315554464304558,1,0,19996,0.39835834616870003,S
713,714,0,3,"Larsson, Mr. August Viktor",0,-0.02777195998131484,0,0,7545,-0.4572215805987593,S
714,715,0,2,"Greenberg, Mr. Samuel",0,1.738782268832934,0,0,250647,-0.38645367226008004,S
715,716,0,3,"Soholt, Mr. Peter Andreas Lauritz Andersen",0,-0.7958390159875102,0,0,348124,-0.49411378248043836,S
717,718,1,2,"Troutt, Miss. Edwina Celia ""Winnie""",1,-0.1813853711825539,0,0,34218,-0.43676213497987365,S
718,719,0,3,"McEvoy, Mr. Michael",0,-0.10457866558193436,0,0,36568,-0.3361452095402864,Q
719,720,0,3,"Johnson, Mr. Malkolm Joackim",0,0.2794548624211632,0,0,347062,-0.4915983593444487,S
720,721,1,2,"Harper, Miss. Annie Jessie ""Nina""",1,-1.794326188795564,0,1,248727,0.016014029498268727,S
721,722,0,3,"Jensen, Mr. Svend Lauritz",0,-0.9494524271887491,1,0,350048,-0.5061032953158195,S
722,723,0,2,"Gillespie, Mr. William Henry",0,0.3562615680217827,0,0,12233,-0.38645367226008004,S
723,724,0,2,"Hodges, Mr. Henry Price",0,1.585168857631695,0,0,250643,-0.38645367226008004,S
724,725,1,1,"Chambers, Mr. Norman Campbell",0,-0.1813853711825539,1,0,113806,0.4204940697654092,S
725,726,0,3,"Oreskovic, Mr. Luka",0,-0.7190323103868906,0,0,315094,-0.4737388550789219,S
726,727,1,2,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",1,0.049034745619304695,3,0,31027,-0.22546659155674054,S
727,728,1,3,"Mannion, Miss. Margareth",1,-0.10457866558193436,0,0,36866,-0.49235298628524554,Q
728,729,0,2,"Bryhl, Mr. Kurt Arnold Gottfrid",0,-0.33499878238379294,1,0,236853,-0.12484966611715335,S
729,730,0,3,"Ilmakangas, Miss. Pieta Sofia",1,-0.33499878238379294,1,0,STON/O2. 3101271,-0.48857985158126105,S
731,732,0,3,"Hassan, Mr. Houssein G N",0,-1.4102926607924662,0,0,2699,-0.26998958106375787,C
732,733,0,2,"Knight, Mr. Robert J",0,-0.10457866558193436,0,0,239855,-0.6480576784030068,S
733,734,0,2,"Berriman, Mr. William John",0,-0.488612193585032,0,0,28425,-0.38645367226008004,S
734,735,0,2,"Troupiansky, Mr. Moses Aaron",0,-0.488612193585032,0,0,233639,-0.38645367226008004,S
735,736,0,3,"Williams, Mr. Leslie",0,-0.0661753127816246,0,0,54636,-0.32407117848753597,S
736,737,0,3,"Ford, Mrs. Edward (Margaret Ann Watson)",1,1.4315554464304558,1,3,W./C. 6608,0.043683683994155204,S
738,739,0,3,"Ivanoff, Mr. Kanio",0,-0.10457866558193436,0,0,349201,-0.4891674544258282,S
739,740,0,3,"Nankoff, Mr. Minko",0,-0.10457866558193436,0,0,349218,-0.4891674544258282,S
740,741,1,1,"Hawksford, Mr. Walter James",0,-0.10457866558193436,0,0,16988,-0.04435612576548359,S
743,744,0,3,"McNamee, Mr. Neal",0,-0.41180548798441247,1,0,376566,-0.32407117848753597,S
744,745,1,3,"Stranden, Mr. Juho",0,0.12584145121992418,0,0,STON/O 2. 3101288,-0.48857985158126105,S
746,747,0,3,"Abbott, Mr. Rossmore Edward",0,-1.0262591327893686,1,1,C.A. 2673,-0.24055913037267862,S
747,748,1,2,"Sinkkonen, Miss. Anna",1,0.049034745619304695,0,0,250648,-0.38645367226008004,S
748,749,0,1,"Marvin, Mr. Daniel Warner",0,-0.7958390159875102,1,0,113773,0.4204940697654092,S
749,750,0,3,"Connaghton, Mr. Michael",0,0.12584145121992418,0,0,335097,-0.49210144397164657,Q
750,751,1,2,"Wells, Miss. Joan",1,-1.947939599996803,1,1,29103,-0.18521982138090567,S
751,752,1,3,"Moor, Master. Meier",0,-1.794326188795564,0,1,392096,-0.39701844943123665,S
752,753,0,3,"Vande Velde, Mr. Johannes Joseph",0,0.2794548624211632,0,0,345780,-0.4568855200677911,S
753,754,0,3,"Jonkoff, Mr. Lalio",0,-0.488612193585032,0,0,349204,-0.4891674544258282,S
754,755,1,2,"Herman, Mrs. Samuel (Jane Laver)",1,1.4315554464304558,1,2,220845,0.6599623523116267,S
755,756,1,2,"Hamalainen, Master. Viljo",0,-2.203705929646866,1,1,250649,-0.35626859462820387,S
756,757,0,3,"Carlsson, Mr. August Sigfrid",0,-0.10457866558193436,0,0,350042,-0.49117979293462,S
757,758,0,2,"Bailey, Mr. Percy Andrew",0,-0.8726457215881296,0,0,29108,-0.4166387498919562,S
758,759,0,3,"Theobald, Mr. Thomas Leonard",0,0.3562615680217827,0,0,363294,-0.48606442844527137,S
760,761,0,3,"Garfirth, Mr. John",0,-0.10457866558193436,0,0,358585,-0.35626859462820387,S
761,762,0,3,"Nirva, Mr. Iisakki Antino Aijo",0,0.8939085072261194,0,0,SOTON/O2 3101272,-0.504678559651595,S
762,763,1,3,"Barah, Mr. Hanna Assi",0,-0.7190323103868906,0,0,2663,-0.502581702925434,C
764,765,0,3,"Eklund, Mr. Hans Linus",0,-1.0262591327893686,0,0,347074,-0.4915983593444487,S
766,767,0,1,"Brewe, Dr. Arthur Jackson",0,-0.10457866558193436,0,0,112379,0.1488283710785238,C
767,768,0,3,"Mangan, Miss. Mary",1,0.08743809841961443,0,0,364850,-0.49210144397164657,Q
768,769,0,3,"Moran, Mr. Daniel J",0,-0.10457866558193436,1,0,371110,-0.16207792852980066,Q
769,770,0,3,"Gronnestad, Mr. Daniel Danielsen",0,0.20264815682054368,0,0,8471,-0.47977587060529714,S
770,771,0,3,"Lievens, Mr. Rene Aime",0,-0.41180548798441247,0,0,345781,-0.4568855200677911,S
771,772,0,3,"Jensen, Mr. Niels Peder",0,1.4315554464304558,0,0,350047,-0.4900045872454856,S
772,773,0,2,"Mack, Mrs. (Mary)",1,2.1228157968360315,0,0,S.O./P.P. 3,-0.43676213497987365,S
773,774,0,3,"Elias, Mr. Dibo",0,-0.10457866558193436,0,0,2674,-0.5026662211428032,C
774,775,1,2,"Hocking, Mrs. Elizabeth (Eliza Needs)",1,1.892395680034173,1,3,29105,-0.18521982138090567,S
775,776,0,3,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",0,-0.8726457215881296,0,0,347078,-0.49210144397164657,S
776,777,0,3,"Tobin, Mr. Roger",0,-0.10457866558193436,0,0,383121,-0.49210144397164657,Q
777,778,1,3,"Emanuel, Miss. Virginia Ethel",1,-1.8711328943961834,0,0,364516,-0.39701844943123665,S
778,779,0,3,"Kilgannon, Mr. Thomas J",0,-0.10457866558193436,0,0,36865,-0.49235298628524554,Q
780,781,1,3,"Ayoub, Miss. Banoura",1,-1.2566792495912273,0,0,2687,-0.502581702925434,C
781,782,1,1,"Dick, Mrs. Albert Adrian (Vera Gillespie)",1,-0.9494524271887491,1,0,17474,0.4989752716082872,S
782,783,0,1,"Long, Mr. Milton Clyde",0,-0.02777195998131484,0,0,113501,-0.04435612576548359,S
783,784,0,3,"Johnston, Mr. Andrew G",0,-0.10457866558193436,1,2,W./C. 6607,-0.17616429809134285,S
784,785,0,3,"Ali, Mr. William",0,-0.33499878238379294,0,0,SOTON/O.Q. 3101312,-0.5061878135331888,S
785,786,0,3,"Harmer, Mr. Abraham (David Lishin)",0,-0.33499878238379294,0,0,374887,-0.5021631365156053,S
786,787,1,3,"Sjoblom, Miss. Anna Sofia",1,-0.8726457215881296,0,0,3101265,-0.4972168084609952,S
787,788,0,3,"Rice, Master. George Hugh",0,-1.6407127775943249,4,1,382652,-0.06196408771741135,Q
788,789,1,3,"Dean, Master. Bertram Vere",0,-2.1783597167986617,1,2,C.A. 2315,-0.23401903021910547,S
790,791,0,3,"Keane, Mr. Andrew ""Andy""",0,-0.10457866558193436,0,0,12460,-0.49210144397164657,Q
791,792,0,2,"Gaskell, Mr. Alfred",0,-1.0262591327893686,0,0,239865,-0.12484966611715335,S
793,794,0,1,"Hoyt, Mr. William Fisher",0,-0.10457866558193436,0,0,PC 17600,-0.03035427442131066,C
794,795,0,3,"Dantcheff, Mr. Ristiu",0,-0.33499878238379294,0,0,349203,-0.4891674544258282,S
795,796,0,2,"Otter, Mr. Richard",0,0.7402950960248803,0,0,28213,-0.38645367226008004,S
796,797,1,1,"Leader, Dr. Alice (Farnham)",1,1.5083621520310755,0,0,17465,-0.1262744017813779,S
797,798,1,3,"Osman, Mrs. Mara",1,0.12584145121992418,0,0,349244,-0.47332028866909326,S
798,799,0,3,"Ibrahim Shawah, Mr. Yousseff",0,0.049034745619304695,0,0,2685,-0.502581702925434,C
799,800,0,3,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",1,0.049034745619304695,1,1,345773,-0.16207792852980066,S
800,801,0,2,"Ponesell, Mr. Martin",0,0.3562615680217827,0,0,250647,-0.38645367226008004,S
801,802,1,2,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",1,0.12584145121992418,1,1,C.A. 31921,-0.119818819845174,S
803,804,1,3,"Thomas, Master. Assad Alexander",0,-2.2229076060470208,0,1,2625,-0.4766728446247403,C
804,805,1,3,"Hedman, Mr. Oskar Arvid",0,-0.1813853711825539,0,0,347089,-0.5076970674147826,S
805,806,0,3,"Johansson, Mr. Karl Johan",0,0.12584145121992418,0,0,347063,-0.4915983593444487,S
806,807,0,1,"Andrews, Mr. Thomas Jr",0,0.7402950960248803,0,0,112050,-0.6480576784030068,S
807,808,0,3,"Pettersson, Miss. Ellen Natalia",1,-0.8726457215881296,0,0,347087,-0.4915983593444487,S
808,809,0,2,"Meyer, Mr. August",0,0.7402950960248803,0,0,248723,-0.38645367226008004,S
809,810,1,1,"Chambers, Mrs. Norman Campbell (Bertha Griggs)",1,0.2794548624211632,1,0,113806,0.4204940697654092,S
810,811,0,3,"Alexander, Mr. William",0,-0.2581920767831734,0,0,3474,-0.48933447852205797,S
811,812,0,3,"Lester, Mr. James",0,0.7402950960248803,0,0,A/4 48871,-0.16207792852980066,S
812,813,0,2,"Slemen, Mr. Richard James",0,0.43306827362240224,0,0,28206,-0.43676213497987365,S
813,814,0,3,"Andersson, Miss. Ebba Iris Alfrida",1,-1.794326188795564,4,2,347082,-0.018698809778388878,S
814,815,0,3,"Tomlin, Mr. Ernest Portage",0,0.08743809841961443,0,0,364499,-0.48606442844527137,S
815,816,0,1,"Fry, Mr. Richard",0,-0.10457866558193436,0,0,112058,-0.6480576784030068,S
816,817,0,3,"Heininen, Miss. Wendla Maria",1,-0.488612193585032,0,0,STON/O2. 3101290,-0.48857985158126105,S
817,818,0,2,"Mallet, Mr. Albert",0,0.12584145121992418,1,1,S.C./PARIS 2079,0.09659208806730765,C
818,819,0,3,"Holm, Mr. John Fredrik Alexander",0,1.0475219184273583,0,0,C 7075,-0.5182618445859393,S
819,820,0,3,"Skoog, Master. Karl Thorsten",0,-1.4870993663930858,3,2,347088,-0.08661523445011024,S
821,822,1,3,"Lulic, Mr. Nikola",0,-0.1813853711825539,0,0,315098,-0.4737388550789219,S
822,823,0,1,"Reuchlin, Jonkheer. John George",0,0.6634883904242608,0,0,19972,-0.6480576784030068,S
823,824,1,3,"Moor, Mrs. (Beila)",1,-0.1813853711825539,0,1,392096,-0.39701844943123665,S
